DocumentID,Text,Label,LabelType,LabelName,DocumentType,LengthCharacters,HasEmoji,cleaned_text,tokens,LabelMapped
100088,I'm still not sure l understand what was going on in this book. I guess it was an exploration of reality and wishful thinking but the point escaped me. Fun read though.,3,StarRating,3 Stars,Review,168,0,im still not sure l understand what was going on in this book i guess it was an exploration of reality and wishful thinking but the point escaped me fun read though,"['im', 'still', 'sure', 'l', 'understand', 'going', 'book', 'guess', 'exploration', 'reality', 'wishful', 'thinking', 'point', 'escaped', 'fun', 'read', 'though']",0
91820,"Exactly matches the old gasket my old Eljer toilet had. Hardware is garbage though. Everything but the nuts were highly magnetic metal, very likely to rust and seize up. I combined this with another kit that had all brass hardware so that 20 years from now, someone won't have to grind off rusted bolts to replace the rubber gasket.",3,StarRating,3 Stars,Review,332,0,exactly matches the old gasket my old eljer toilet had hardware is garbage though everything but the nuts were highly magnetic metal very likely to rust and seize up i combined this with another kit that had all brass hardware so that years from now someone wont have to grind off rusted bolts to replace the rubber gasket,"['exactly', 'matches', 'old', 'gasket', 'old', 'eljer', 'toilet', 'hardware', 'garbage', 'though', 'everything', 'nuts', 'highly', 'magnetic', 'metal', 'likely', 'rust', 'seize', 'combined', 'another', 'kit', 'brass', 'hardware', 'years', 'someone', 'wont', 'grind', 'rusted', 'bolts', 'replace', 'rubber', 'gasket']",0
59942,The lavender vanilla scent is almost unbearable. It’s more of a nauseating sweet scent vs. a clean lavender scent. Sweet mixed with 💩 is NOT a good combo!,2,StarRating,2 Stars,Review,154,1,the lavender vanilla scent is almost unbearable its more of a nauseating sweet scent vs a clean lavender scent sweet mixed with is not a good combo,"['lavender', 'vanilla', 'scent', 'almost', 'unbearable', 'nauseating', 'sweet', 'scent', 'vs', 'clean', 'lavender', 'scent', 'sweet', 'mixed', 'good', 'combo']",-1
116371,"I'm not sure what I expected, besides a hemp wick holder... you can roll it up the way you're supposed to, but it'll still get caught around itself, making a knot..then you have to open it and fix it..",3,StarRating,3 Stars,Review,201,0,im not sure what i expected besides a hemp wick holder you can roll it up the way youre supposed to but itll still get caught around itself making a knotthen you have to open it and fix it,"['im', 'sure', 'expected', 'besides', 'hemp', 'wick', 'holder', 'roll', 'way', 'youre', 'supposed', 'itll', 'still', 'get', 'caught', 'around', 'making', 'knotthen', 'open', 'fix']",0
183899,Smells great and I like the cool tingly feeling after I shave.,5,StarRating,5 Stars,Review,62,0,smells great and i like the cool tingly feeling after i shave,"['smells', 'great', 'like', 'cool', 'tingly', 'feeling', 'shave']",1
86911,"Concept is nice , however the spoon and muddler do not stay in place. I kept it anyway. Nice tools tho.",3,StarRating,3 Stars,Review,103,0,concept is nice however the spoon and muddler do not stay in place i kept it anyway nice tools tho,"['concept', 'nice', 'however', 'spoon', 'muddler', 'stay', 'place', 'kept', 'anyway', 'nice', 'tools', 'tho']",0
109124,"The only problem that I have with this is that I would not consider this a ""plushie"". I think of Ty beanies or a soft valentine's day bear as a plushie. The stuffing in this is hard as a rock and way too much. I'm on the fence on whether or not to re-stuff it myself.",3,StarRating,3 Stars,Review,267,0,the only problem that i have with this is that i would not consider this a plushie i think of ty beanies or a soft valentines day bear as a plushie the stuffing in this is hard as a rock and way too much im on the fence on whether or not to restuff it myself,"['problem', 'would', 'consider', 'plushie', 'think', 'ty', 'beanies', 'soft', 'valentines', 'day', 'bear', 'plushie', 'stuffing', 'hard', 'rock', 'way', 'much', 'im', 'fence', 'whether', 'restuff']",0
222883,@Kiesza: Cool shot from Austin City Limits Festival on Saturday with @diplo and skrillex #JackU #repost http://t.co/Ujp9dMLvGD,1,Sentiment,Positive,Tweet,126,0,kiesza cool shot from austin city limits festival on saturday with diplo and skrillex jacku repost httptcoujpdmlvgd,"['kiesza', 'cool', 'shot', 'austin', 'city', 'limits', 'festival', 'saturday', 'diplo', 'skrillex', 'jacku', 'repost', 'httptcoujpdmlvgd']",1
184703,Fits perfect and comfortable !!! I love it!!!,5,StarRating,5 Stars,Review,45,0,fits perfect and comfortable i love it,"['fits', 'perfect', 'comfortable', 'love']",1
240197,"Kane to get injured on international duty this weekend, Adebayor to make a miraculous comeback to fire Spurs to 4th #LevyMasterplan",0,Sentiment,Neutral,Tweet,131,0,kane to get injured on international duty this weekend adebayor to make a miraculous comeback to fire spurs to th levymasterplan,"['kane', 'get', 'injured', 'international', 'duty', 'weekend', 'adebayor', 'make', 'miraculous', 'comeback', 'fire', 'spurs', 'th', 'levymasterplan']",0
77033,"No way to clip it around the neck.. it is adjustable, but unless your dog has a small head it will have to adjusted every time you put it on and take it off. Strange too because the waist straps have clips for both sides.",2,StarRating,2 Stars,Review,221,0,no way to clip it around the neck it is adjustable but unless your dog has a small head it will have to adjusted every time you put it on and take it off strange too because the waist straps have clips for both sides,"['way', 'clip', 'around', 'neck', 'adjustable', 'unless', 'dog', 'small', 'head', 'adjusted', 'every', 'time', 'put', 'take', 'strange', 'waist', 'straps', 'clips', 'sides']",-1
52466,If you have sensitive skin be careful. I broke out from some type of allergic reaction within 2 days. Once I discontinued use- it went away.,2,StarRating,2 Stars,Review,140,0,if you have sensitive skin be careful i broke out from some type of allergic reaction within days once i discontinued use it went away,"['sensitive', 'skin', 'careful', 'broke', 'type', 'allergic', 'reaction', 'within', 'days', 'discontinued', 'use', 'went', 'away']",-1
187574,hubby likes the product,5,StarRating,5 Stars,Review,23,0,hubby likes the product,"['hubby', 'likes', 'product']",1
179999,"I've been on quite a ""vintage"" kick lately, and with that has come a love of the Edison style bulbs. The downside to that is that most Edison bulbs I had found were incandescent and warmer. Being that these were bound for a room I'll be producing art as a hobby in at some point, I needed an option that wouldn't distort any colors, and since I love light, LED was a must to conserve power. As you can see by the photos, they are stunning. Bright, clear, and no color distortions anywhere. I have little warm Edison string lights, so if this brand makes Edison style LED chandelier sized bulbs, I'll be jumping on that for sure. Very pleased with these bulbs, and I'll absolutely be purchasing from these folks again. Highly recommend these lights!!",5,StarRating,5 Stars,Review,749,0,ive been on quite a vintage kick lately and with that has come a love of the edison style bulbs the downside to that is that most edison bulbs i had found were incandescent and warmer being that these were bound for a room ill be producing art as a hobby in at some point i needed an option that wouldnt distort any colors and since i love light led was a must to conserve power as you can see by the photos they are stunning bright clear and no color distortions anywhere i have little warm edison string lights so if this brand makes edison style led chandelier sized bulbs ill be jumping on that for sure very pleased with these bulbs and ill absolutely be purchasing from these folks again highly recommend these lights,"['ive', 'quite', 'vintage', 'kick', 'lately', 'come', 'love', 'edison', 'style', 'bulbs', 'downside', 'edison', 'bulbs', 'found', 'incandescent', 'warmer', 'bound', 'room', 'ill', 'producing', 'art', 'hobby', 'point', 'needed', 'option', 'wouldnt', 'distort', 'colors', 'since', 'love', 'light', 'led', 'must', 'conserve', 'power', 'see', 'photos', 'stunning', 'bright', 'clear', 'color', 'distortions', 'anywhere', 'little', 'warm', 'edison', 'string', 'lights', 'brand', 'makes', 'edison', 'style', 'led', 'chandelier', 'sized', 'bulbs', 'ill', 'jumping', 'sure', 'pleased', 'bulbs', 'ill', 'absolutely', 'purchasing', 'folks', 'highly', 'recommend', 'lights']",1
179784,Works great and as expected,5,StarRating,5 Stars,Review,27,0,works great and as expected,"['works', 'great', 'expected']",1
10512,The switch to turn off the tool broke after 1st use. We had to unplug the tool to get it to turn off. It's also SUPER loud.,1,StarRating,1 Star,Review,123,0,the switch to turn off the tool broke after st use we had to unplug the tool to get it to turn off its also super loud,"['switch', 'turn', 'tool', 'broke', 'st', 'use', 'unplug', 'tool', 'get', 'turn', 'also', 'super', 'loud']",-1
95877,Distinctive smell that’s hard to get rid of.,3,StarRating,3 Stars,Review,44,0,distinctive smell thats hard to get rid of,"['distinctive', 'smell', 'thats', 'hard', 'get', 'rid']",0
79581,Tore in different places in 1 week. Not good quality. Glad I ordered two just to make them last.,2,StarRating,2 Stars,Review,96,0,tore in different places in week not good quality glad i ordered two just to make them last,"['tore', 'different', 'places', 'week', 'good', 'quality', 'glad', 'ordered', 'two', 'make', 'last']",-1
24633,It didn't not do anything on a major scratch or a very light scratch.,1,StarRating,1 Star,Review,69,0,it didnt not do anything on a major scratch or a very light scratch,"['didnt', 'anything', 'major', 'scratch', 'light', 'scratch']",-1
48512,Does not hold up at all. Had to through mine away after about a month. The plug connection for the phone won't even stay in it's holder. I will stick with Swiss back packs.,2,StarRating,2 Stars,Review,172,0,does not hold up at all had to through mine away after about a month the plug connection for the phone wont even stay in its holder i will stick with swiss back packs,"['hold', 'mine', 'away', 'month', 'plug', 'connection', 'phone', 'wont', 'even', 'stay', 'holder', 'stick', 'swiss', 'back', 'packs']",-1
217530,Off to Scotland today for the week so I'll miss the wankfest at Wembley. Utd 2-1.,-1,Sentiment,Negative,Tweet,81,0,off to scotland today for the week so ill miss the wankfest at wembley utd,"['scotland', 'today', 'week', 'ill', 'miss', 'wankfest', 'wembley', 'utd']",-1
43131,Thought I was getting a set not one bottle for that price. Won’t order again!!!,2,StarRating,2 Stars,Review,79,0,thought i was getting a set not one bottle for that price wont order again,"['thought', 'getting', 'set', 'one', 'bottle', 'price', 'wont', 'order']",-1
173847,"comfortable, fun style, should be great to use on fishing trip in alaska!",5,StarRating,5 Stars,Review,73,0,comfortable fun style should be great to use on fishing trip in alaska,"['comfortable', 'fun', 'style', 'great', 'use', 'fishing', 'trip', 'alaska']",1
51579,"These are great for keeping baby's feet warm and cozy, but they are NOT non slip. There's hardly any nonslip material, and the stuff that is on the bottom, is completely useless. Don't purchase if looking for nonslip slippers.",2,StarRating,2 Stars,Review,226,0,these are great for keeping babys feet warm and cozy but they are not non slip theres hardly any nonslip material and the stuff that is on the bottom is completely useless dont purchase if looking for nonslip slippers,"['great', 'keeping', 'babys', 'feet', 'warm', 'cozy', 'non', 'slip', 'theres', 'hardly', 'nonslip', 'material', 'stuff', 'bottom', 'completely', 'useless', 'dont', 'purchase', 'looking', 'nonslip', 'slippers']",-1
174897,"I ordered this because we recently bought a new Jeep and we now have leather seats. We also have 3 dogs that we regularly bring to the vet and to the park. We were nervous the seat would be scratched but this cover works very well. It fits my Jeep perfectly and is easily to attach so it won't fall down. I am glad we made this purchase, I don't want to imagine how much it would cost to replace leather seats. We made our first trip to the vet today and everything went great.",5,StarRating,5 Stars,Review,477,0,i ordered this because we recently bought a new jeep and we now have leather seats we also have dogs that we regularly bring to the vet and to the park we were nervous the seat would be scratched but this cover works very well it fits my jeep perfectly and is easily to attach so it wont fall down i am glad we made this purchase i dont want to imagine how much it would cost to replace leather seats we made our first trip to the vet today and everything went great,"['ordered', 'recently', 'bought', 'new', 'jeep', 'leather', 'seats', 'also', 'dogs', 'regularly', 'bring', 'vet', 'park', 'nervous', 'seat', 'would', 'scratched', 'cover', 'works', 'well', 'fits', 'jeep', 'perfectly', 'easily', 'attach', 'wont', 'fall', 'glad', 'made', 'purchase', 'dont', 'want', 'imagine', 'much', 'would', 'cost', 'replace', 'leather', 'seats', 'made', 'first', 'trip', 'vet', 'today', 'everything', 'went', 'great']",1
204073,Gorgeous and textured. If you get a bump or tiny hole it almost looks more realistic,5,StarRating,5 Stars,Review,84,0,gorgeous and textured if you get a bump or tiny hole it almost looks more realistic,"['gorgeous', 'textured', 'get', 'bump', 'tiny', 'hole', 'almost', 'looks', 'realistic']",1
218950,"2NE1 rocks Okinawa with stylish airport fashion  On 2012 October 28th\u002c 2NE1 performed at the \""""KPOP Paradise... http://t.co/oZerLifv",0,Sentiment,Neutral,Tweet,138,0,ne rocks okinawa with stylish airport fashion on october thuc ne performed at the kpop paradise httptcoozerlifv,"['ne', 'rocks', 'okinawa', 'stylish', 'airport', 'fashion', 'october', 'thuc', 'ne', 'performed', 'kpop', 'paradise', 'httptcoozerlifv']",0
110553,"These are really nice, very well made, and far prettier, but I found that a pair of small channellocks works better.",3,StarRating,3 Stars,Review,116,0,these are really nice very well made and far prettier but i found that a pair of small channellocks works better,"['really', 'nice', 'well', 'made', 'far', 'prettier', 'found', 'pair', 'small', 'channellocks', 'works', 'better']",0
135088,These are nice earbuds and decent quality for the price My daughter uses them everyday and says she likes them a lot,4,StarRating,4 Stars,Review,116,0,these are nice earbuds and decent quality for the price my daughter uses them everyday and says she likes them a lot,"['nice', 'earbuds', 'decent', 'quality', 'price', 'daughter', 'uses', 'everyday', 'says', 'likes', 'lot']",1
96547,"It’s a nice chair, don’t get me wrong, but it’s not THAT comfortable, it’s a pretty small fit width wise (I’m 6’1”, and 130lbs, so I’m thin, why is nobody else complaining about this? My shoulders touch the sides). Honestly could’ve found a chair I like just as much for half this cost",3,StarRating,3 Stars,Review,285,0,its a nice chair dont get me wrong but its not that comfortable its a pretty small fit width wise im and lbs so im thin why is nobody else complaining about this my shoulders touch the sides honestly couldve found a chair i like just as much for half this cost,"['nice', 'chair', 'dont', 'get', 'wrong', 'comfortable', 'pretty', 'small', 'fit', 'width', 'wise', 'im', 'lbs', 'im', 'thin', 'nobody', 'else', 'complaining', 'shoulders', 'touch', 'sides', 'honestly', 'couldve', 'found', 'chair', 'like', 'much', 'half', 'cost']",0
250739,"#DYK Bob Marley was voted the 3rd greatest lyricist of all time by @BBC News online users, following Bob Dylan and John Lennon",1,Sentiment,Positive,Tweet,126,0,dyk bob marley was voted the rd greatest lyricist of all time by bbc news online users following bob dylan and john lennon,"['dyk', 'bob', 'marley', 'voted', 'rd', 'greatest', 'lyricist', 'time', 'bbc', 'news', 'online', 'users', 'following', 'bob', 'dylan', 'john', 'lennon']",1
186281,"Great for storing my electronic instruments, probes and computer tools.",5,StarRating,5 Stars,Review,71,0,great for storing my electronic instruments probes and computer tools,"['great', 'storing', 'electronic', 'instruments', 'probes', 'computer', 'tools']",1
224054,@Newsstand_UK hi just wondering do you know when the nov 14 issue of mens journal with jimmy fallon on the cover will be available thanks,0,Sentiment,Neutral,Tweet,137,0,newsstand_uk hi just wondering do you know when the nov issue of mens journal with jimmy fallon on the cover will be available thanks,"['newsstand_uk', 'hi', 'wondering', 'know', 'nov', 'issue', 'mens', 'journal', 'jimmy', 'fallon', 'cover', 'available', 'thanks']",0
153301,This is a great product at a decent price!,4,StarRating,4 Stars,Review,42,0,this is a great product at a decent price,"['great', 'product', 'decent', 'price']",1
161400,"The set is beautiful and sturdy. Very comfortable seating and the blue color is pretty. There is a lot of nuts and screws involved in the assembly. We used a power tool to assemble. We had no trouble putting the pieces together. It took us two hours to get it altogether, when done it will have been all worth it.",5,StarRating,5 Stars,Review,313,0,the set is beautiful and sturdy very comfortable seating and the blue color is pretty there is a lot of nuts and screws involved in the assembly we used a power tool to assemble we had no trouble putting the pieces together it took us two hours to get it altogether when done it will have been all worth it,"['set', 'beautiful', 'sturdy', 'comfortable', 'seating', 'blue', 'color', 'pretty', 'lot', 'nuts', 'screws', 'involved', 'assembly', 'used', 'power', 'tool', 'assemble', 'trouble', 'putting', 'pieces', 'together', 'took', 'us', 'two', 'hours', 'get', 'altogether', 'done', 'worth']",1
182416,Product description was not clear if this were the correct replacement. Turns out it was.,5,StarRating,5 Stars,Review,89,0,product description was not clear if this were the correct replacement turns out it was,"['product', 'description', 'clear', 'correct', 'replacement', 'turns']",1
225992,"The Dudley Boyz, Ric Flair &amp; Sting all in the same night?! Great Monday Night Raw! #AttitudeEra @WWE",1,Sentiment,Positive,Tweet,104,0,the dudley boyz ric flair amp sting all in the same night great monday night raw attitudeera wwe,"['dudley', 'boyz', 'ric', 'flair', 'amp', 'sting', 'night', 'great', 'monday', 'night', 'raw', 'attitudeera', 'wwe']",1
147867,Very heavy duty webbing.,4,StarRating,4 Stars,Review,24,0,very heavy duty webbing,"['heavy', 'duty', 'webbing']",1
250151,"@lewis59453181 yer some Argentinian kid from Barca is flying in tomorrow, apparently Traore has told him it's good at villa.",0,Sentiment,Neutral,Tweet,124,0,lewis yer some argentinian kid from barca is flying in tomorrow apparently traore has told him its good at villa,"['lewis', 'yer', 'argentinian', 'kid', 'barca', 'flying', 'tomorrow', 'apparently', 'traore', 'told', 'good', 'villa']",0
234233,Lingmerth double bogys the 7th falls back to a tie with Dustin Johnson at -6 #PGAChampionship,0,Sentiment,Neutral,Tweet,93,0,lingmerth double bogys the th falls back to a tie with dustin johnson at pgachampionship,"['lingmerth', 'double', 'bogys', 'th', 'falls', 'back', 'tie', 'dustin', 'johnson', 'pgachampionship']",0
248013,"International Crisis Group (ICG),  Iran After the Nuclear Deal , 15 December 2015.   https://t.co/SSEhfQ3Em5",0,Sentiment,Neutral,Tweet,108,0,international crisis group icg iran after the nuclear deal december httpstcossehfqem,"['international', 'crisis', 'group', 'icg', 'iran', 'nuclear', 'deal', 'december', 'httpstcossehfqem']",0
122605,"This set works well for me. It is not as sturdy as some I looked at, but it is as sturdy as I need for it to be. It was a great buy for the price!",4,StarRating,4 Stars,Review,146,0,this set works well for me it is not as sturdy as some i looked at but it is as sturdy as i need for it to be it was a great buy for the price,"['set', 'works', 'well', 'sturdy', 'looked', 'sturdy', 'need', 'great', 'buy', 'price']",1
119830,"My dog likes them, but almost half the box was broken treats. There is not alot in the box to begin with and with so many broken I would not order again.",3,StarRating,3 Stars,Review,153,0,my dog likes them but almost half the box was broken treats there is not alot in the box to begin with and with so many broken i would not order again,"['dog', 'likes', 'almost', 'half', 'box', 'broken', 'treats', 'alot', 'box', 'begin', 'many', 'broken', 'would', 'order']",0
88167,looks cheaply made and the holes for the speakers dont line up well,3,StarRating,3 Stars,Review,67,0,looks cheaply made and the holes for the speakers dont line up well,"['looks', 'cheaply', 'made', 'holes', 'speakers', 'dont', 'line', 'well']",0
73660,I read the first two books and then gave up. The plot is okay but there is not enough depth in the story to keep my attention. There are too many unanswered questions and just silly plot points. A sensor indicates that the enemy you dread will be arriving within hours and you do NOTHING!!! It is not even clear why the enemy is deemed Anti-Life. There is almost no development of the enemy at all. I found the characters to be rather dull and lifeless as well; more formulaic than interesting. I won't be returning to this series.,2,StarRating,2 Stars,Review,531,0,i read the first two books and then gave up the plot is okay but there is not enough depth in the story to keep my attention there are too many unanswered questions and just silly plot points a sensor indicates that the enemy you dread will be arriving within hours and you do nothing it is not even clear why the enemy is deemed antilife there is almost no development of the enemy at all i found the characters to be rather dull and lifeless as well more formulaic than interesting i wont be returning to this series,"['read', 'first', 'two', 'books', 'gave', 'plot', 'okay', 'enough', 'depth', 'story', 'keep', 'attention', 'many', 'unanswered', 'questions', 'silly', 'plot', 'points', 'sensor', 'indicates', 'enemy', 'dread', 'arriving', 'within', 'hours', 'nothing', 'even', 'clear', 'enemy', 'deemed', 'antilife', 'almost', 'development', 'enemy', 'found', 'characters', 'rather', 'dull', 'lifeless', 'well', 'formulaic', 'interesting', 'wont', 'returning', 'series']",-1
140317,Finding a good server is difficult and i cant make my own to play with friends but the campaign is fun.,4,StarRating,4 Stars,Review,103,0,finding a good server is difficult and i cant make my own to play with friends but the campaign is fun,"['finding', 'good', 'server', 'difficult', 'cant', 'make', 'play', 'friends', 'campaign', 'fun']",1
201997,The parakeets won't use the coconut. They hut it with their beaks sometimes but that is it. I am disappointed that it is so small. It looked bigger in the pictures. Seems to be sturdy and the birds wint get hurt.,2,StarRating,2 Stars,Review,212,0,the parakeets wont use the coconut they hut it with their beaks sometimes but that is it i am disappointed that it is so small it looked bigger in the pictures seems to be sturdy and the birds wint get hurt,"['parakeets', 'wont', 'use', 'coconut', 'hut', 'beaks', 'sometimes', 'disappointed', 'small', 'looked', 'bigger', 'pictures', 'seems', 'sturdy', 'birds', 'wint', 'get', 'hurt']",-1
243699,Christians and religious groups are not the brains trust of humanity Isn't it obvious by now #athiest #reading  https://t.co/Fq3bRAgtpD,0,Sentiment,Neutral,Tweet,135,0,christians and religious groups are not the brains trust of humanity isnt it obvious by now athiest reading httpstcofqbragtpd,"['christians', 'religious', 'groups', 'brains', 'trust', 'humanity', 'isnt', 'obvious', 'athiest', 'reading', 'httpstcofqbragtpd']",0
94315,"Excellent sound quality, great quality carrying case, fairly comfortable though they had to be taken off periodically after several hours. The headphones were purchased primarily for noise cancelling on an international flight. Unfortunately the noise cancellation was minimal. It is possible that was influenced by position on the plane but they did little to reduce engine noise on a long international flight to and from so so I returned them despite my hope that they would be worthwhile for that purpose. .",3,StarRating,3 Stars,Review,511,0,excellent sound quality great quality carrying case fairly comfortable though they had to be taken off periodically after several hours the headphones were purchased primarily for noise cancelling on an international flight unfortunately the noise cancellation was minimal it is possible that was influenced by position on the plane but they did little to reduce engine noise on a long international flight to and from so so i returned them despite my hope that they would be worthwhile for that purpose,"['excellent', 'sound', 'quality', 'great', 'quality', 'carrying', 'case', 'fairly', 'comfortable', 'though', 'taken', 'periodically', 'several', 'hours', 'headphones', 'purchased', 'primarily', 'noise', 'cancelling', 'international', 'flight', 'unfortunately', 'noise', 'cancellation', 'minimal', 'possible', 'influenced', 'position', 'plane', 'little', 'reduce', 'engine', 'noise', 'long', 'international', 'flight', 'returned', 'despite', 'hope', 'would', 'worthwhile', 'purpose']",0
108240,Nice color and very soft. It arrived on time. Looks a little cheaper in person. It's about what you would expect for the price. I double it will last very long.,3,StarRating,3 Stars,Review,160,0,nice color and very soft it arrived on time looks a little cheaper in person its about what you would expect for the price i double it will last very long,"['nice', 'color', 'soft', 'arrived', 'time', 'looks', 'little', 'cheaper', 'person', 'would', 'expect', 'price', 'double', 'last', 'long']",0
209771,Kina Grannis will perform tonight! See you there! August 8 / 8PM at Teatrino Promenade.   BUY YOUR TICKETS NOW... http://t.co/6rzxLLpg,0,Sentiment,Neutral,Tweet,134,0,kina grannis will perform tonight see you there august pm at teatrino promenade buy your tickets now httptcorzxllpg,"['kina', 'grannis', 'perform', 'tonight', 'see', 'august', 'pm', 'teatrino', 'promenade', 'buy', 'tickets', 'httptcorzxllpg']",0
74089,Poor fit! Would not buy again!,2,StarRating,2 Stars,Review,30,0,poor fit would not buy again,"['poor', 'fit', 'would', 'buy']",-1
249491,; A; impulsively bought a docking station for my laptop 'cause I needed one and amazon said it would arrive tomorrow if I ordered now,1,Sentiment,Positive,Tweet,133,0,a impulsively bought a docking station for my laptop cause i needed one and amazon said it would arrive tomorrow if i ordered now,"['impulsively', 'bought', 'docking', 'station', 'laptop', 'cause', 'needed', 'one', 'amazon', 'said', 'would', 'arrive', 'tomorrow', 'ordered']",1
249171,"Chris Evans's attention will be on Top Gear which returns in early May with him at the helm, alongside German racing driver Sabine",1,Sentiment,Positive,Tweet,130,0,chris evanss attention will be on top gear which returns in early may with him at the helm alongside german racing driver sabine,"['chris', 'evanss', 'attention', 'top', 'gear', 'returns', 'early', 'may', 'helm', 'alongside', 'german', 'racing', 'driver', 'sabine']",1
105390,Mostly good. Some of the plastic connectors were loose when fitted and do not stay in.,3,StarRating,3 Stars,Review,86,0,mostly good some of the plastic connectors were loose when fitted and do not stay in,"['mostly', 'good', 'plastic', 'connectors', 'loose', 'fitted', 'stay']",0
111720,"The on/off and timer button you have to press to choose bulb strength, set timer, etc., is actually the very tiny LED display window. That’s a problem For many reasons; 1) user can’t see time/minutes to set timer because your fingers cover the LED display while you push it to change the time, turn it on/off; 2) it’s only a matter of time until the LED display breaks due to finger pressure. There is supposed to be a motion detector to sense when hand is moved into/out of the lamp, but it only worked once for me.",3,StarRating,3 Stars,Review,516,0,the onoff and timer button you have to press to choose bulb strength set timer etc is actually the very tiny led display window thats a problem for many reasons user cant see timeminutes to set timer because your fingers cover the led display while you push it to change the time turn it onoff its only a matter of time until the led display breaks due to finger pressure there is supposed to be a motion detector to sense when hand is moved intoout of the lamp but it only worked once for me,"['onoff', 'timer', 'button', 'press', 'choose', 'bulb', 'strength', 'set', 'timer', 'etc', 'actually', 'tiny', 'led', 'display', 'window', 'thats', 'problem', 'many', 'reasons', 'user', 'cant', 'see', 'timeminutes', 'set', 'timer', 'fingers', 'cover', 'led', 'display', 'push', 'change', 'time', 'turn', 'onoff', 'matter', 'time', 'led', 'display', 'breaks', 'due', 'finger', 'pressure', 'supposed', 'motion', 'detector', 'sense', 'hand', 'moved', 'intoout', 'lamp', 'worked']",0
127608,I held back on a star because sometimes it takes a while to capture a reading. Not sure if it's the unit or me. When I readjust it works fine.,4,StarRating,4 Stars,Review,142,0,i held back on a star because sometimes it takes a while to capture a reading not sure if its the unit or me when i readjust it works fine,"['held', 'back', 'star', 'sometimes', 'takes', 'capture', 'reading', 'sure', 'unit', 'readjust', 'works', 'fine']",1
101147,Super cute and they match perfectly,3,StarRating,3 Stars,Review,35,0,super cute and they match perfectly,"['super', 'cute', 'match', 'perfectly']",0
93031,Really like it but the story has way to much passages that are intermingling long for nothing .... on more then 1 occasion I completely skipped passages because the where way to long and repetitive ... but it's still a very good romantic story !,3,StarRating,3 Stars,Review,245,0,really like it but the story has way to much passages that are intermingling long for nothing on more then occasion i completely skipped passages because the where way to long and repetitive but its still a very good romantic story,"['really', 'like', 'story', 'way', 'much', 'passages', 'intermingling', 'long', 'nothing', 'occasion', 'completely', 'skipped', 'passages', 'way', 'long', 'repetitive', 'still', 'good', 'romantic', 'story']",0
39821,Waste of money these deff don’t work like it says,1,StarRating,1 Star,Review,49,0,waste of money these deff dont work like it says,"['waste', 'money', 'deff', 'dont', 'work', 'like', 'says']",-1
128048,Good product. I wish it had a longer cord but I knew its 4ft.,4,StarRating,4 Stars,Review,61,0,good product i wish it had a longer cord but i knew its ft,"['good', 'product', 'wish', 'longer', 'cord', 'knew', 'ft']",1
252999,$1 short stack at IHOP tomorrow someone go with me,1,Sentiment,Positive,Tweet,50,0,short stack at ihop tomorrow someone go with me,"['short', 'stack', 'ihop', 'tomorrow', 'someone', 'go']",1
39552,The worst iPhone cords I’ve ever bought! The first one the charging pin came out the FIRST time we used it! The second one stopped charging after ten minutes so it started losing battery even though it was plugged in. VERY disappointed. Threw them away. They were an absolute waste of money! Not worth the hassle of having to run out at 1 in the morning to replace them!,1,StarRating,1 Star,Review,370,0,the worst iphone cords ive ever bought the first one the charging pin came out the first time we used it the second one stopped charging after ten minutes so it started losing battery even though it was plugged in very disappointed threw them away they were an absolute waste of money not worth the hassle of having to run out at in the morning to replace them,"['worst', 'iphone', 'cords', 'ive', 'ever', 'bought', 'first', 'one', 'charging', 'pin', 'came', 'first', 'time', 'used', 'second', 'one', 'stopped', 'charging', 'ten', 'minutes', 'started', 'losing', 'battery', 'even', 'though', 'plugged', 'disappointed', 'threw', 'away', 'absolute', 'waste', 'money', 'worth', 'hassle', 'run', 'morning', 'replace']",-1
193438,"We bought a lake house in Texas this past March and ever since we moved in we have had this dank, less than fresh, smell in the master bedroom closet. I strategically hung all 4 of 200g air purifying bags in that closet and within 24 hours there was no more stink. These air purifying bags work great!!",5,StarRating,5 Stars,Review,302,0,we bought a lake house in texas this past march and ever since we moved in we have had this dank less than fresh smell in the master bedroom closet i strategically hung all of g air purifying bags in that closet and within hours there was no more stink these air purifying bags work great,"['bought', 'lake', 'house', 'texas', 'past', 'march', 'ever', 'since', 'moved', 'dank', 'less', 'fresh', 'smell', 'master', 'bedroom', 'closet', 'strategically', 'hung', 'g', 'air', 'purifying', 'bags', 'closet', 'within', 'hours', 'stink', 'air', 'purifying', 'bags', 'work', 'great']",1
208894,Carnival Tomorrow. I'll make sure to take pictures:),1,Sentiment,Positive,Tweet,52,0,carnival tomorrow ill make sure to take pictures,"['carnival', 'tomorrow', 'ill', 'make', 'sure', 'take', 'pictures']",1
30107,"Didn’t like the fact that they were not white covered boxes like the photo, they came in box brown, can’t write on them like the previous orders",1,StarRating,1 Star,Review,144,0,didnt like the fact that they were not white covered boxes like the photo they came in box brown cant write on them like the previous orders,"['didnt', 'like', 'fact', 'white', 'covered', 'boxes', 'like', 'photo', 'came', 'box', 'brown', 'cant', 'write', 'like', 'previous', 'orders']",-1
